Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,ES,SL,4,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,ES,,8,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,ES,,16,,live,,T,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,KW,XX,,2,live,,Z,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,NL,,50,18,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,PH,,5,32,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,PH,,10,,live,,Z,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,XX,PH,52,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,JO,CG,,100,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,JO,ZA,,1653,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,JO,,,80,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,LB,CF,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,QA,ZA,,270,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,SY,,,280,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,US,,1,,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,ZA,,,750,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KZ,UZ,,,3,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,AE,ZA,,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,AE,,,1,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,CD,,,900,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,FR,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,GA,,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,GQ,,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,KW,CF,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,KW,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,QA,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LB,SA,,,4,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,KW,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,LB,CD,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,TH,CD,,14,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,TH,CG,20,,live,,B,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,TH,,8,,live,,B,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LK,TH,,,6,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,LY,JO,ZA,,285,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MD,ML,,150,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ML,JO,ZA,,410,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ML,ZA,,,1490,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MO,LB,CD,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MU,BW,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MU,ZA,,,40,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MV,ZA,,,20,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MX,CA,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MX,ES,,22,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MX,HU,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MX,US,,1,,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MY,CM,,100,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MY,MZ,ZA,12,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MY,MZ,,,60,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MY,ZA,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MY,ZA,,,78,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MZ,ZA,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,MZ,ZA,,,860,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NA,ZA,,2,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NA,ZA,,,4,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NE,DZ,XX,2,,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NE,NG,,10,,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL,CA,CA,,2,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL,GE,,,1,live,,P,U
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL,SG,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL,ZA,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL,ZA,,,1,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NO,DK,,,2,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NO,HK,NO,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NO,SE,GH,1,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NO,SE,NO,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NP,SG,PT,,1,live,,T,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NZ,ZA,,,1,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,BH,,,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,JO,CG,,30,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,JO,ZA,,482,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,KW,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,QA,ZA,,95,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,SY,,,10,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,OM,ZA,,,15008,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PA,US,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PA,US,,1,,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PH,AE,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PH,GB,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PH,QA,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,AE,SG,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,AE,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,ID,,,40,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,JO,ZA,,178,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,KW,JO,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,QA,ZA,,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,SA,,,2,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PK,ZA,,,3248,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PL,UA,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,BR,PT,1,4,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,CA,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,CG,CD,,3,live,,P,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,CH,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,IL,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT,ZA,,2,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,AE,BH,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,AE,,2,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,AE,,,200,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,BH,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,CA,,1,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,CA,,1,,live,,T,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,JO,ZA,6,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,JO,ZA,,8,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,KW,CG,,200,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,KW,ZA,,3,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,KW,ZA,5,5,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,LB,CD,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,LB,XX,1,,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,NL,,,2,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,QA,ZA,,9188,15730,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RO,CD,,1,,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RO,LB,XX,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RS,AE,ZA,1,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RS,UA,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,AE,ZA,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,AM,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,AZ,,,1,live,,P,U
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,BY,,,1,live,,M,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,CF,,,1,live,,,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,CZ,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,LV,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,NA,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,TR,CM,,32,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,UA,,,3,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,RU,UZ,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,AE,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,EG,BE,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,EG,KW,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,KW,CG,,150,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,LB,CD,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,NE,XX,,2,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA,TR,PH,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SE,EG,BE,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SE,LB,CD,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SE,NO,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,BY,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,CD,,1800,2200,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,JO,ZA,,40,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,ML,ZA,200,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,MZ,,,50,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,US,,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,US,,1,,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SG,ZA,,,425,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SR,NL,,,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SR,NL,,,4,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SY,KW,CG,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SY,KW,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SZ,ZA,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,CD,,1150,,live,,B,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,CD,,600,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,NL,,20,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,OM,ZA,142,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,SE,XX,1,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,ZA,,12,,live,,B,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TH,ZA,,14,148,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TN,AO,,1,,live,,P,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,AE,GB,,1,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,AE,ZA,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,CD,,500,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,CM,,500,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,CM,,1200,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,CZ,200,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,CZ,,200,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,ML,,400,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,PH,750,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,PH,300,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,JO,ZA,,101,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,KW,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,LB,CD,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,ML,CD,300,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,ML,JO,610,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,ML,SA,540,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,ML,,550,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TR,QA,ZA,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TT,BB,,,18,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TT,BB,,14,,live,,T,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TT,US,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TT,US,,,2,live,,T,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TT,US,,5,,live,,T,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TW,SG,,,1744,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,TW,SG,,,1305,live,,T,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UA,BH,XX,120,,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UA,BH,,,120,live,,T,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UA,IL,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UA,LB,CD,,2,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,AE,XX,1,,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,AE,ZA,1,3,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,AE,ZA,1,,live,,P,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,AE,,1,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,BE,CD,,1,feathers,,E,O
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,BE,CM,,1,feathers,,E,O
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,BM,US,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,US,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,US,7,4,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,US,1,,live,,P,R
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,XX,1,,live,,P,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,,5,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,,9,4,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CH,US,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,DE,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,EC,XX,1,,live,,P,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,FR,US,1,,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,GB,XX,3,,specimens,,S,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,GB,,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,IR,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,IT,,2,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,LB,CD,,2,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,NG,,31,,feathers,,P,I
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,PK,ZA,1,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,PK,,,3,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,RO,US,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,SA,,1,2,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,SG,ZA,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,VG,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,XX,US,1,,live,,Q,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,XX,US,1,,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,ZA,XX,1,,trophies,,H,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,ZA,,1,4,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UY,DE,,1,2,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UZ,AE,ZA,,40,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,VE,AW,,,2,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XV,CA,CA,,10,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XV,CA,US,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,BG,,,4,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,BH,,,80,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,DE,GN,,1,live,,P,W
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,DE,US,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,DE,,,1,live,,P,O
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,JE,ES,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,JE,GB,,1,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,JO,ZA,,245,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,US,,,1,live,,P,F
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX,US,,,1,live,,Q,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,AO,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,GB,ZA,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,GB,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,JO,CG,,400,live,,,
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,KW,ZA,,255,live,,T,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,MZ,,1,,live,,P,C
2015,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,MZ,,,211,live,,T,C
